mediaid,name_screen,caption,comments,likes,related_player_id
635641,legacyofbron,"I鈥檝e never been so excited 鉂わ笍馃槴
Kobe,Bron,Magic,Kareem and Shaq. Wow what an all time team. -
Follow @legacyofbron for more 馃敟
-
-
-
-
-
#KingJames #LebronJames #lebronjamesedit #kinglbj #basketball #michaeljordan #mj #kobebryant #kevindurant #stephencurry #jamesharden #russellwestbrook #lakers #l4l #follow4follow #like4like #kyrieirving #nba #chrispaul #houstonrockets",0,21,19410587
919301,legacyofbron,"KING JAMES OFICIALLY LANDED IN LA 鉂わ笍鉂わ笍鉂わ笍
-
Follow @legacyofbron for more 馃敟
-
-
-
-
-
#KingJames #LebronJames #lebronjamesedit #kinglbj #basketball #michaeljordan #mj #kobebryant #kevindurant #stephencurry #jamesharden #russellwestbrook #lakers #l4l #follow4follow #like4like #kyrieirving #nba #chrispaul #houstonrockets",0,21,19410587
689584,distant_edits,"WESTBROOK 
ib: @flyxedits @effects.vfx",11,158,19410587
690013,gardenedits,"The King #cleveland #clevelandcavaliers #lebronjames #lebron #lebronjamesedit #lebronjamesedits #belivland #ittakesteamwork #clevelandcavaliersofficial #clevelandcavaliersbasketball #clevelandcavaliers4life #clevelandcavaliersnation #clevelandcavaliersfans
馃摻馃帳- Xastrvlogic",7,79,19410587
381316,legacyofbron,"33 Years Old And is better than ever!
-
Follow @legacyofbron for more 馃敟
-
-
-
-
-
#KingJames #LebronJames #lebronjamesedit #kinglbj #basketball #michaeljordan #mj #kobebryant #kevindurant #stephencurry #jamesharden #russellwestbrook #lakers #l4l #follow4follow #like4like #kyrieirving #nba #chrispaul #houstonrockets",3,42,19410587
836538,kevnlov,"Just tried smth new out Issa mega scrap -
.
ac/cc me
dt @heyylebron @gogrimess",4,176,19410587
38741,marco_mgg,"Friday Night Lights is back!!!! This Friday it's back after too long 5:30 PM till whenever! #sometimesyouhavetogobacktogoforward #fridaynightlights #theballersarebackintown #ballerswelcome #lebronjamesedit #cause #itsaboutdamntime",1,46,19410587
684090,legacyofbron,"THAT STAREDOWN 馃憫馃敟
-
Follow @legacyofbron for more 馃敟
-
#KingJames #LebronJames #lebronjamesedit #kinglbj #basketball #michaeljordan #mj #kobebryant #kevindurant #stephencurry #jamesharden #russellwestbrook #lakers #l4l #follow4follow #like4like #kyrieirving #nba #chrispaul #houstonrockets",1,26,19410587
304229,legacyofbron,"Where do you think Lebron is landing this summer?
-
Follow @legacyofbron for more 馃敟
-
#KingJames #LebronJames #lebronjamesedit #kinglbj #basketball #michaeljordan #mj #kobebryant #kevindurant #stephencurry #jamesharden #russellwestbrook #lakers #l4l #follow4follow #like4like #kyrieirving #nba",5,26,19410587
468871,legacyofbron,"Bron sure does love alley oop dunks on GSW 馃槅鈾笍馃敟馃憫
-
Follow @legacyofbron for more 馃敟
-
#KingJames #LebronJames #lebronjamesedit #kinglbj #basketball #michaeljordan #mj #kobebryant #kevindurant #stephencurry #jamesharden #russellwestbrook #lakers #l4l #follow4follow #like4like #kyrieirving #nba",1,37,19410587
431671,legacyofbron,"Hey Guys!
New Account here, I鈥檝e been wanting to do this since forever, I鈥檝e other fan accounts just not for basketball, but after this finals... I just couldn鈥檛 not make one, I want to rant and etc and just supper the King as much I can. 鈥?#KingJames #LebronJames #lebronjamesedit #kinglbj #basketball #michaeljordan #mj #kobebryant #kevindurant #stephencurry #jamesharden #russellwestbrook #lakers #l4l #follow4follow #like4like #kyrieirving #nba",2,18,19410587
751742,adoremilcven,"whether he wins or loses the championship he is still the greatest 馃し鈥嶁檧锔?| ac riddlism? | sorry this is kind of random i made this for my brother but was kinda proud of it | #videostar @videostarapp |",13,167,19410587
463695,_nbaphotography_,"Edit: @slamonline 
#LeBronJames #LeBronJamesEdit  #anthonydavis #pelicans #nop #neworleanspelicans #Nba #basket #gsw #GoldenStateWarriors #curry #Stephencurry #klaythompson #cavaliers #cavs #Bostonceltics #nbaedit #edit #LebronJames #kevindurant #LonzoBall #Kuzma #KobeBryant #russellwestbrook #oklahomacitythunder #tatum",0,59,19410587
63248,bawllclip,"LeBron with the game winner馃憖馃悙
-
Follow @bawllclip for more
-
#nba #nbaedits #lebronjames #lbj #clevelandcavaliers #lebronjamesedit #gamewinner #sports #basketball #sportsvideo #sportsedits #basketballvideos #basketballedits",3,68,19410587
925157,haha_im_dead_,"my favorite look of his",2,20,19410587
436038,_nbaphotography_,"Edit: @sports.edits.gtfx 
#cavaliers #cavs #cavaliersedit #KingJames  #lebronedit #LeBronJamesEdit #Nba #basket #gsw #GoldenStateWarriors #curry #Stephencurry #klaythompson #cavaliers #cavs #Bostonceltics #nbaedit #edit #LebronJames #kevindurant #LonzoBall #Kuzma #KobeBryant",4,50,19410587
404718,atomizerfx,"Relax
------------------------------------------
#adambomb818 #atomizer #atomizerfx #basketballeditsfx #bballedits #lebronjamesedit #lebron #lebronedit #lebroneditfx #fx #fxnbaedits #nba #edits #cavsedit #cavs #cavseditfx #cavaliersedit #basketball #23 #james23 #james23edit",0,77,19410587
715477,atomizerfx,"Bron Bron
------------------------------------------#lebronjames #lebronjamesedit #nbaedit #fxedit #fx #lebronedit #nbaeditfx #23edit #cavsedit #cavseditfx #cleveland #clevelandedit #clevelandcavsedit #clevelandcavseditfx #cavaliers #cavaliersedit #sportedits #editsforsports #basketballedits #basketballeditsfx #james23edit #james23 #clevelandsportsedits",0,83,19410587
363231,spidaddedigns,"First edit on Photoshop. Rate 1-32. #photoshop #lebron #lebronjamesedit #kingjames #cavs #clevelandcavaliers #cleveland #lebronjames23 #lebronjames #cavsnation #sports #sportvideo #speedart #sportsedits #sportsedit #nbaediting #nbafinals #nba #nbaedits #nbaedit #nbaspeedart #immortalsportsedits",1,22,19410587
669725,spidaddedigns,"LeBron James jersey swap/edit. Rate 1-32. What if he joined the Thunder instead of the Heat?
#thunder #ok3 #okcthunder #oklahomacitythunder #lebron #lebronjamesedit #lebronjames #kingjames #lebronjamesthunder #jerseyswap #nbaediting #nbavideos #nba #nbaspeedart #speedart #sports #sportsedits #sportvideo #edits #editing #nflspeedart #nflediting #nfl #thundernation #cavsnation #clevelandcavaliers #immortalsportsedits",8,29,19410587
258929,spidaddedigns,"LeBron James with a historic performance. Passes Kobe for the Youngest Player in NBA history to score 29,000 points
#lebronjamesedit #lebron #lebronjames23 #lebronjames #kingjames #cavsnation #cavs #cavsvswizards #lebronhistory #nbaediting #nba #nbavideos #nbaedits #sports #sportsedits #immortalsportsedits",10,14,19410587
285472,spidaddedigns,"LeBron James edit. Rate 1-100.
#lebronjamesedit #lebron #lebronjames #lebronjames23 #kingjames #lbj #nbaediting #nbavideos #nba #nbaedits #sports #speedart #sportsedits #happyhalloween #scarymakeup #scarystories #scaryedit #halloweenedit #immortalsportsedits #whynot",2,19,19410587
650572,spidaddedigns,"My LeBron James 2017-2018 regular season predictions 
#lebron #lebronjames #lebronjamesedit #kingjames #nba #nbaart #nbaedits #nbapredictions #immortalsportsedits #interestingguy #sportsedits #sports",2,16,19410587
396443,fan.pagelebron,"#lebronjames #lebronjamesedit #fanpage",10,33,19410587
30500,07ki_ki,"It look better on my PC DT@11ney9 @tenafilmss #bball #basketball #lebronjames #lebron #lebronedit #lebronjamesedit #cavs #cavaliers #basketballedits #basketballedit #bballedit #bballedits2017",5,96,19410587
963170,elitecomps,"馃檹 #lebron #lebronjames #lebronmix #lebronedit #lebronedits #lebronmixes #lebronjamesedit #lebronjamesedits #lebronjamesmix #lebronjamesmixtape #basketball #nba #basketballedits #basketballedit #nbaedits #nbaedit #nbamix #nbamixtape #nbamixes #basketballmixtapes #basketballmixes #basketballmix",7,122,19410587
724350,fire0skinz,"Nice LeBron Skin 馃敟 
Tags~ #james #lebron #lebronjames #23 #tagsforlikestagsforlikes #tagsforlikes #cleveland #cavs #cavaliers #edit #lebronjamesedits #lebronjamesedit",0,17,19410587
732238,buzzer_grfx,"馃敺#23馃敺Lebron James 馃敺
馃弨Cleveland Cavaliers 鉁婐煆綥eBron  James is an American professional basketball player for the Cleveland Cavaliers in the NBA 
#sportsedit 
#lebronjames
#lebronjamesedit 
#100likes
#10likes 
#kingjames
#kingjamesedit 
#clevelandcavaliersedit 
#clevelandcavaliers",0,12,19410587
488139,_zbasketballz_,"There is a lot of pressure put on me, but I don't put a lot of pressure on myself. I feel if I play my game, it will take care of itself. ~lebron james .
.
.
.
.
.
.
.
.
.
.
#lebronjames #lebronjamesedit #lebronjamesmix #lebronjamesmixtape #bron #gold #mvp #goat #stats #top #cleavland #cleavlandcavaliers #king #thebest #lion",3,144,19410587
243983,editors_alliance,"馃敟Warriors Vs Cavs!馃敟Who You Got?馃敟How Many Points Will Lebron And Curry Get?馃敟Winner Wins:1 Correct: A Mention In Our Next Post And A Tag!2 Correct: A Mention In Our Next Post Tag And In Our Bio For A Week!馃敟#steph #lebron #curry #james #stephcurry #lebronjames #edit #stephcurryedit #lebronjamesedit #rematch #who #will #win #whowillwin #warriors #vs #cavs #cavielers",7,64,19410587
755497,editors_alliance,"馃敟LBJ EDIT!馃敟Lit Or Nah?馃敟Rate 1-10 In Comments!馃敟Plz Plz Plz Request In Comments!馃敟Is Lebron The Best Player In The NBA?馃敟#Lebron #james #lebronjames #edit #lebronjamesedit #l #b #j #lbj #lbjedit #lbj23 #2 #3 #23 #cleveland #cavaliers #clevelandcavaliers #cavs #clevelandcavs #2016 #champs #2016champs #2016champions",12,62,19410587
45536,sport_legends_edits,"Lebron James edit #lebron #james #lebronjames #lbj #nbaedit #lebronjamesedit #wallpaper #background #cool #nba #basketball#cavs#blackbeatles",0,16,19410587
961189,hoopmash,"The King with the sexy crossover馃槏馃弳 via: @nbainshots @kingjames #fuckstephcurry #westbrookthegoat #goat #kingjames #kingjamesedit #jamesedit #nbainshots #basketballedit #edit #mixtape #basketballmix #legoat #lekingjames #beast #demon #nastyedit #fuckstephcurry #fuckcurry #crossedover #crossedup #23king #23james #lebronjames #lebronjamesedit #follow #nbaedit #clecavs #cavs #theland #defendtheland 馃挴@kingjames @kingjames 鈿★笍",2,55,19410587
669337,sportseditposters,"King James through the years馃敟 DM for more of what you want to see! #kingjames #lebron #james #lbj #lebronjames #lebronedit #nbaedits #cavs #heat #mvp #lebronjamesedit",1,37,19410587
463118,nickcrockettdesigns,"A @kingjames edit I made. Do you like this style? Who should I do next? Comment below!
| NICK CROCKETT DESIGNS |
*
*
*
TAGS:
#nickcrockett
#nickcrockettdesigns
#sportsedit
#design
#photoshop
#photoshopcc
#photoshopcs6
#adobe
#adobephotoshop
#graphicdesign
#design
#sports
#sportdesign
#edit
#NBA
#Basketball
#LebronJames
#Bball
#LebronJamesEdit
#BasketballEdit
*
*
*",13,73,19410587
307577,ladylama_,"@saywhaattv:Got this feeling in my Boooody馃幎馃幎. Marvy-G has been working  feverishly on editing this masterpiece.  We won't have you waiting too much longer. Music video premiers next Wednesday #musicvideo #premiere #saywhaattv #spreadlovegang #mssociety #teaser #justintimberlake #justin #jt #cantstopthefeeling #music #video #comingsoon #pop #love #dance #film #revolttv #mtv #canon #rebel #lebronjamesedit #lebronjames @saywhaattv @spreadlovegang @bottlesbelafonte @dopeimagemg @ladylama_ @chaveus @reflejo58 @tanya_marie_newton @samiesosa_ @lisab7703",0,16,19410587
148530,saywhaattv,"Got this feeling in my Boooody馃幎馃幎. Marvy-G has been working  feverishly on editing this masterpiece.  We won't have you waiting too much longer. Music video premiers next Wednesday #musicvideo #premiere #saywhaattv #spreadlovegang #mssociety #teaser #justintimberlake #justin #jt #cantstopthefeeling #music #video #comingsoon #pop #love #dance #film #revolttv #mtv #canon #rebel #lebronjamesedit #lebronjames @saywhaattv @spreadlovegang @bottlesbelafonte @dopeimagemg @ladylama_ @chaveus @reflejo58 @tanya_marie_newton @samiesosa_ @lisab7703",15,32,19410587
819920,hoopmash,"The KING James edit part 2 馃槰 @kingjames #fuckstephcurry #nocaptionneeded #curry #shit #part2 #nastyedit #lebronjamesedit #thekingedit #lebronedit #hashtag 馃挙",1,67,19410587
654009,usandsports,"Batman... Tag someone who's going to see Dawn of Justice w/ you!",2,160,19410587
810285,c_sport_e,"LeBron James Strive for Greatness @kingjames #lebronjames #lbj #kingjames #lbjedit #lebron #lebronedit #lebronedits #lebronjamesedit #lebronjamesedits #cavs #cavsedit #cavsedits""""""""",7,27,19410587
89395,oggraffixx,"Lebron James馃敟馃挩馃憡馃憖 @hookem3434 @hookem3434 鈥?馃挗Leave feedback馃挗
鈥?馃憡leave requests馃憡
鈥?#nba#miamiheat#lebronjamesedit#heatedit#hookemedit#nbaedit#glow",0,29,19410587
16122,corpse_graffix,"LEBRON JAMES THE KING OF THE CAVS!!! 馃槑",1,4,19410587
812424,pft_edits,"King James 馃憫 #InstaSize #lebronjames #cavaliers #lebronjamesedit #f4f #l4l",7,15,19410587
13753,sports_grafics,"I am doing a competition the best lebron James edit. Only 10 are received. THE WINNER WILL RECEIVE A $5 UNDER ARMOUR GIFT CARD  Rules
1. Must follow me
2.like my 3 last photos
3. Dm me the photo
4. Give me a shoutout

If 10 edits are not received by Friday July 17th the competition is over. 
#sportzseditzscompetition #sportzseditzs #editschallenge #editscompetition #underarmour #freegiftcard #lebronjames #lebronjamesedit #lebronjameschallenge",0,16,19410587
631492,graphix.hunter,"What if LeBron went to college?? What college do you think he would have went to?? Do you think his career would have been better or worse if he did? Leave you thoughts in the comments馃憞 #ohiostate #lebronjames #lebronjamesedit #sportsedit",9,118,19410587
116199,visualedits,"A LeBron design i made and i think it turned out pretty nice! Tell me what you think. #nbafinals #finals #warriors #goldenstate #letsgocavs #gsw #dellyistherealmvp #delly #irving #kyrie #lebron #james #lebronjames #lebronjamescavs #lebronjamesedit #nbaedit #nbaedits #thefinals #finalsedit #lbj #lbjvscurry #thekink #dhtk #donthatetheking #greatest #goat",15,57,19410587
686520,jk_makes_edits,"Last one of the day 鉁岋笍 just cuz of lbjs game winner #lebronjamesedit #lebronjames",0,9,19410587
84003,wilds.kalisto_____rp_,#LeBronJamesEdit,3,10,19410587
360456,gushingoutedits,"馃槀Lebronnnn James馃槀 Follow for more! #sportsedits #sportsedit #basketball #ballislife #ball #likethis #like #followme #follow #underratededitors #lebron #james #lebronjames #lebronjamesedit",5,68,19410587
550269,sneakerheadeditsco,"Lebron ID
PLZ LEAVE FEEDBACK馃憞馃憞馃敟
---------------------------------------
#shoes #shoeedits #edits #nba #nbaedit #nbaeditz #lbj #lebron #lebronjames #lebronshoes #kingishere #theking #miami #miamiheat #cavaliers #basketball #lebronjamesedit",6,20,19410587
669978,sneakerheadeditsco,"Lebron ID's
LEAVE FEEDBACK馃憞馃憞馃憞馃憞馃敟
---------------------------------------
#shoes #shoeedits #edits #nba #nbaedit #nbaeditz #lbj #lebron #lebronedit #lebronjames #lebronjamesedit #cavaliers #miami #miamiheat #basketball #likeitup",4,24,19410587
699082,fan.edits.x_x,"I can't lmao 馃槀馃槀馃槀 @kingjames #lebronjamesedit #hairline",1,8,19410587
485475,editz_for_dayyzz,"Bailey- LeBron James! Powder edit! Give us ideas!馃憞 #lebronjames #lebronjamesedit #basketball #basketballedit #ballis life #cavs #23 #king #legend",0,14,19410587
330129,sports_graffix.edits,"Lebron James former team #lebron #james #lebronjamesedit #lebronformer #lebronjamesedit",1,9,19410587
194221,clark_sports,"Through 5 games this season Lebron's offensive number's are near there lowest throughout Lebron's career. 23.4 PPG(2nd-lowest),6.0 RPG (2nd-lowest),and 6.2 APG (T-3 lowest). How will the King fair throughtout the rest of the year? Is he going to crash,or return to normal form? Opinions wanted 馃憞馃憦 #lebronjames#cleveland#cavaliers#thereturn#believeland#comment#followme#followerswanted#sportsposts#theking#sportsfreaks",1,23,19410587
980715,cv.edits,"#lebronjamesedit 馃弨NBA馃弨",1,3,19410587
320913,graffix_for_days1930,"#lebronjames #lebronjamesedit #allapps #appsonly #lj",3,13,19410587
662418,_all_nba_,"Little edit I made of LeBron wearing a pink jersey to support cancer awareness. #blessed #isupportcancerawareness #pray #lebronjames #lebron #james #cavs #nbaisbig #nba #nbaedits #lebronjamesedit #edits #cancer #fighting #ihatecancer #nevergiveup #basketball #nba #nbacares",3,33,19410587
349350,follow.chachaedits.not.this.1,"King James design @kingjames leave feedback!
#lebron #lebronjames #leronedit #lebronjamesedit #edit #sport #sports #sporty #sportsedit #crown #gold #metal #cavs #cavsedit #cavsnation #nba #nbaedit #balling #basketball #basketballedit #clean #king #shownba #showclyde #dope #hallofeditz",9,47,19410587
759496,asap._.edits,"Lebron James (last one I promise)
Rate 1-10
Make requests 馃憦",4,25,19410587
749429,zestyeditz,"Used PicLab for part of this edit. The skin and filter are a different app. I might make more PicLab edits. But for now enjoy this Cleveland Lebron edit.
-
-
-
#nba #lebron #lebronjames #james #kingjames #23 #king #thereturn #homesweethome #cleveland #cavaliers #clevelandcavaliers
#thekingreturns #basketball #lebronedit #lebronjamesedit #basketballedit #zestyeditz #piclab",1,49,19410587
468655,edit_madness21,"Lebron edit yay or nay 1-10?",55,77,19410587
94989,extreme_edits17,"#lebronjamesedit #extremeedits",0,9,19410587
68981,da_best_fx,"LeBron James is headed back home to Cleveland and the Cavs. #lebronjamesedit",0,12,19410587
59938,elitegraphixx34,"Lebron James made his decision and it was to head back to cleveland!! Do you think he made the right decision? I do. Leave your thoughts below. #lebron #james #lebronjames #the #king #theking #thekinghasreturned #cleveland #cavaliers #clevelandcavaliers #cavs #lebronjamesedit #cavsedit #lbj #edit #edits #elite #graphixx #elitegraphixx34 #ballislife",4,31,19410587
92745,t0p_edit,"LeBron James! #lebron #lebronjames #miami #heat #miamiheat #edit #edits #editing #editoftheday #picoftheday lebronedit #lebronjamesedit #heatedit #miamiheatedit #bball #bestedits #basketball #basketballedit #nba #nbaedit #nbaedits #nbafinals #finals #topedit #topedits #follow #followme #followers",0,25,19410587
