mediaid,caption,likes,comments,related_player_id
1976674777529056923,"Kevin Durant in the win over the Heat:
39 points
6 rebounds
4 assists
10-11 from midrange
-
Warriors win 120-118.",7632,58,303748723
1976669188090335575,"KEVIN DURANT TIES THE GAME. 🐍",7987,79,303748723
1976632507903658604,"KD fell and the entire Warriors bench ran to help him up 😂",9856,117,303748723
1976489710265497890,"Steph & KD are judging the post above this 🤣
📸: @koolmac",11975,125,303748723
1975828616651949801,"#NeverForget when KD put Gortat on a poster 😳",11582,95,303748723
1975705016938709110,"KD on Lebron picking him first two years in a row: “What else he supposed to do?” 🤣",5771,76,303748723
1974382415599578726,"‪Lebron James has selected Kevin Durant first in the NBA All Star Draft.",15522,153,303748723
1974141197628126814,"Here’s KD’s full press conference after last night’s win over the Spurs.",6892,170,303748723
1973776529495656706,"KD has 15 points on 6-8 shooting in the first quarter. 🔥",7945,61,303748723
1973741672002432796,"KD with the assist to Steph 💦",10027,54,303748723
1973685620741245755,"Here’s what KD has to say about the Knicks rumors 😂",9361,58,303748723
1972974151598980637,"Comment your shoe size 👟",11407,1031,303748723
1972229571110895853,"The numbers don’t lie. One of the greatest scorers of all time.",8845,122,303748723
1971436539742636051,"Your 2nd emoji is your reaction 😴",13564,1059,303748723
1970856042943501637,"KD told Hart to “stop flopping” and tossed him the ball 😂",11472,174,303748723
1970759664397592752,"Lebron is out for tonight’s game 🤣",9113,252,303748723
1970651606342289339,"Drop your score predictions for tonight’s game 👇",10802,247,303748723
1969990207316403237,"Rate the KD 11 ‘Aunt Pearl” from 1-10 🔥",11856,391,303748723
1969442484833851976,"THE DISRESPECT 🤣",9645,108,303748723
1969414478375558195,"Steph with the lob to KD 🔥🔨",6342,36,303748723
1969240455687623597,"Drop your score predictions for tonight’s game. 👇",8318,224,303748723
1968598976812173973,"Can we get 1,000 people to comment the 🐍 emoji?",35936,2573,303748723
1967855515230195947,"What do YOU think?
@dailynbapoll",12788,1175,303748723
1967129102252462050,"Your battery % is the chance of the happening 😳
@kociangidesign",31442,2154,303748723
1966380005723629140,"#NeverForget when KD crossed up Kevin Garnett 😳",7522,75,303748723
1966254958404986701,"KD plans to return to OKC for Nick Collison’s Jersey Retirement on March 20. 💯
-
Link in my bio for full story.",8037,116,303748723
1965801701069073380,"Solid night for KD.
33 points
9 rebounds
3 assists
2 blocks
Warriors get their 10th straight win.",9762,99,303748723
1965747140103228973,"KD from half court...but it doesn’t count 😂",11708,72,303748723
1965676275533508211,"The Slim Reaper Arrives.",5087,74,303748723
1965541397940859686,"Who will score more points tonight?",14427,285,303748723
1964958679049758936,"Who would win in a 7 game series?",16891,608,303748723
1964234438629158798,"Kevin Durant will make his 10th straight NBA All-Star appearance.",11545,102,303748723
1963543835360759165,"Your battery % is the chance of this happening 😳",15707,1376,303748723
1963499824302392095,"Major respect to KD 💯
Link in bio for full story.",13369,217,303748723
1962841192762033379,"KD pulled out the KD 11 ‘BHM’ last night 🔥",6308,35,303748723
1962753648569559561,"KD X @MannyPacquiao",6283,51,303748723
1962178205344743692,"A one man fastbreak.",6193,58,303748723
1961902750821597873,"Score Predictions for tonight’s game?",12210,228,303748723
1961389319660237188,"Just a Reminder... 🏆🏆",14856,251,303748723
1961248224003334890,"A fan stole KD’s hat and he wasn’t having it 😳",4846,172,303748723
1960621730822491621,"Do you see KD or Iguodala?",11293,549,303748723
1959147188656661390,"Rate these 1-10 🔥
-
👟: KD 11 ‘Confetti’
🗓: February 1st",14860,670,303748723
1958555427207099398,"KD PUTS HOLIDAY ON A POSTER 😤",7244,55,303748723
1958394082817811538,"Who will drop more points tonight?",10969,292,303748723
1957786985155764562,"This look familiar? 🤔",8613,85,303748723
1956970371489239978,"What’s KD drinking here? 🤣",5393,231,303748723
1956338467085972886,"DeAndre to the Warriors confirmed...",13402,170,303748723
1956267663006421194,"KD with the block & the jam 💪🏾",7193,47,303748723
1955600626517181907,"Who is this? 🤣
(Wrong answers only)",21982,2504,303748723
1955439908975204873,"#NeverForget when KD blew a kiss to a fan 😘",16331,244,303748723
1954967077946539015,"Watch Boogie’s reaction 🤣",16487,142,303748723
1954131705851255324,"Comment a white emoji 👟",10829,333,303748723
1953401799873848594,"Top or Bottom? 🤔
-
👟: KD 11 ‘Paranoid’ & KD 11 ‘EYBL’",8728,327,303748723
1952689810872514013,Thoughts?,9839,245,303748723
1951898101993668381,"What size shoe do you wear? 🤣",32371,1441,303748723
1951226367548241982,"Do you miss Russ and KD? 😢
@durantclips",8964,258,303748723
1951137452028019815,"Who would win in a 1v1 to 21?",14469,709,303748723
1950578119896685152,"KD confronts the Kings PA announcer for saying play was stopped for an “infectious disease” 😂",10226,102,303748723
1950442049662020256,"#NeverForget when KD made a reporter forget his question... 🤣",9244,85,303748723
1949776642835885098,"Comment a blue emoji 🥶",13198,629,303748723
1949198530574110409,"Can’t wait to see this matchup in the playoffs. 🔥",8132,114,303748723
1949151416251031635,"I’m just gonna leave this here...",36894,475,303748723
1949138792998212460,"KD out here making Harden dizzy 🔄",7658,114,303748723
1949128224845070687,"Impossible to Guard. 🔥",5144,45,303748723
1949019238137401981,"Drop your score predictions below 👇",10811,432,303748723
1948284397502635050,"KD put Harden on skates 😳",10684,170,303748723
1947565425715219506,"Describe these with one emoji 👀
-
👟: Nike KD 11 ‘BHM’",12769,499,303748723
1947480216877656422,"KD showing love to one of his biggest fans 🔥
@JordanPruneau",7292,79,303748723
1946687802558480509,"New Years Eve mood 🍾 🤣",4233,47,303748723
1945983263572473689,"Happy Birthday, @KingJames!",28634,899,303748723
1945535306678937811,"KD gets a tech for hanging on the rim 🤣",7414,150,303748723
1944648579852658389,"KD threw it down on Nurkic last night 😳",5408,50,303748723
1944123537599307498,"Warriors fall to the Blazers 110-109, KD with the triple double.",8590,120,303748723
1944115921246671872,"DURANT SENDS IT TO OVERTIME 🔥",10389,135,303748723
1943876388085055900,"Do you see KD or Westbrook?",13964,1160,303748723
1942591329751506728,mood,9144,189,303748723
1942380431321372540,"Predict KD’s stat line for tonight’s game against the Lakers! Whoever is closest will win a $25 Amazon gift card.
-
RULES:
1. TAG A FRIEND IN YOUR COMMENT
2. Format must be points, rebounds, assists. Ex: (30 pts, 10 reb, 5 ast)
3. Entries will NOT count after tip-off.
4. Only ONE entry per person.
-
Merry Christmas Everyone!",10769,1220,303748723
1941151269445229999,"How did KD block this?? 😳",7049,144,303748723
1941146679366765263,"DURANT GETS THE 4 POINT PLAY 💦",5953,44,303748723
1941099336974012538,"KD rolls his left ankle, but remains in the game. Hopefully it’s nothing serious 🙏
-
UPDATE: Durant went to the locker room at the end of the first quarter, but is back in the game again.",5947,50,303748723
1940973588325985657,"Easy. Money. Sniper. 🔥
@warriorstalk",6097,37,303748723
1940430626470977695,"DURANT TO SEAL THE GAME 🔥🔥",9096,135,303748723
1940294076391173256,"Top, Middle, or Bottom? 🤔
📸: @roivas_nesir",13277,546,303748723
1939530383852154148,"KD says Boogie traveled when he dunked on him 😂😂
@boogiecousins",11372,115,303748723
1939494869455341790,"Boogie just threw it down on KD 🤣
@warriorskerith",10596,174,303748723
1938873510840960044,"Your 2nd emoji is your reaction 😳",19677,1662,303748723
1938244290448106299,"KD blows a kiss to a heckler 😘",5055,72,303748723
1938114694574681430,"Predict KD’s stat line for tonight against the Jazz 👇
@epicsportspro",8614,131,303748723
1937380870655924065,"Who would win in a 2v2 to 21?",11894,759,303748723
1936827591878386976,"KD just tied Larry Bird on the all-time scoring list with this bucket.",5588,66,303748723
1936810348473957507,"Best scorer in the NBA, and it’s not even close.",5481,87,303748723
1936713038834267029,"Travis Scott X KD X Sheck Wes",5387,27,303748723
1935951433171355988,"#NeverForget KD staring Rihanna down in the Finals 🔥
@dopeplays",20975,155,303748723
1935250464343278441,"Caption this... 🤣",9427,217,303748723
1934679430514612383,"Atleast you tried, @sacramentokings",6253,54,303748723
1933761473068629506,"Who would win in a 2v2 to 21? 🔥",14638,430,303748723
1933206224041904893,"KD WITH THE POSTER ON IBAKA",7483,92,303748723
1933145787896614288,"KD really has to duck to walk through the metal detector 😂
@nbcsauthentic",4833,40,303748723
1933007094149978442,"Score predictions for tonight’s game?",8433,161,303748723
1931767990950720081,"KD stared down the Timberwolves bench 😂",9492,100,303748723
1930822800727396615,"Top or Bottom? 👟",9430,311,303748723
1930166096931322076,"Did you see Steph or KD first? 🤔",14734,998,303748723
1929589943426129277,"How do you even guard this??",8947,129,303748723
1929426712346788110,"Predict KD’s stat line for tonight 👇",10744,451,303748723
1928047539350989306,"KD is really giving Cleveland fans PTSD...",8598,114,303748723
1927270974333722759,"KD wasn’t having it with hecklers...part 2 🤣
@gsw.all.day",8393,105,303748723
1925669330957561185,"Jordan Bell caught Boogie, KD, and Dray asleep 😴😂
(@jbell)",13389,247,303748723
1925171513939922820,"Drummond and KD were fake beefing 😂",7831,57,303748723
1925076007230266316,"KD & Zaza reunited 🤣
@nbcsauthentic",6417,70,303748723
1924394179905214172,"Who wins in a 7 game series?
@_kishanmistry",11375,180,303748723
1923768625401360743,"KD has been unconscious the past three games.",21582,411,303748723
1923750589919217656,"KEVIN DURANT TO TIE THE GAME 🔥🔥🔥",6017,101,303748723
1923737582518596307,"KD FROM THE LOGO",9536,115,303748723
1923717807599938554,"KD chatting with a fan sitting courtside...",4944,39,303748723
1923618887892911051,"Score predictions for tonight’s game?
📸: @tysonbeck",5548,85,303748723
1922914410235712469,"How many points would #HeadbandKD score?
via TheAlexSousa (Twitter)",11776,296,303748723
1922188293770214273,"KDagger 🔥🎯
@zt_boogie",5517,40,303748723
1921643939171348966,"Back to back 40 point games 😴
-
Warriors beat the Magic 116-110.",11705,188,303748723
1920717595155552270,"Who would win in a 1v1 to 21?",13562,593,303748723
1920627671970530109,"KD tells us the real reason he likes to block shots 🤣",4774,53,303748723
1920145362628615922,"“kD cAnT LeAd A tEaM”
-
Warriors beat the Kings 117-116.",14870,222,303748723
1920136905259067709,"How do you even guard this?",13596,251,303748723
1920046824192131347,"Give this colorway a nickname...
@brkicks",9148,174,303748723
1919923484752209569,"How much would you pay for courtside seats? 🔥
🎥: @upclosehoops",6623,153,303748723
1919467341164640485,"Oh yeah, KD is back.
32 points
8 rebounds
7 assists
3 blocks
2 steals
Warriors beat the Blazers 125-97.",16982,283,303748723
1918369508047025541,"Happy Thanksgiving! What KD moment are you most thankful for?",16992,438,303748723
1918027152940806932,"Just like old times...",11878,238,303748723
1917982188407942398,"Where is you going @JeramiGrant?",6158,88,303748723
1917716350182515484,"Who will score more points tonight?",15092,304,303748723
1917630592109242949,"While recording a podcast, Chris Haynes broke the news to KD that he was getting fined $25K. 🤣",2847,54,303748723
1917269203477850584,"KD clears things up. 😴",6529,95,303748723
1917136221844680779,"Thoughts on this? 🤣",8399,199,303748723
1917077657868493026,"KD put Horford on skates ⛸",9278,158,303748723
1916392500534614765,"KD really blocked Gordon then crossed him up 🤣",16916,188,303748723
1916291693374070958,"KD wasn’t having it in Dallas... 🤣
-
UPDATE: KD was fined $25,000 by NBA for hurling inappropriate language toward a fan in Saturday's loss in Dallas.",12165,275,303748723
